IDADE;ESCOLARIDADE;ESTADO;MORA_COM_PAIS;RECEBE_AUXILIO;RELIGIAO;VOTO_TERCEIRA_VIA_OU_BRANCO
30;Ensino Médio Completo;PI;0;0;Sem religião / Ateu;0
60;Ensino Fundamental;RN;0;1;Evangélica;0
28;Ensino Médio Incompleto;DF;0;0;Candomblé;0
65;Ensino Médio Completo;RJ;0;0;Católica;0
32;Ensino Médio Completo;PR;1;0;Outras;0
34;Ensino Fundamental;MT;0;1;Outras;0
71;Ensino Fundamental;AC;0;0;Evangélica;1
67;Ensino Médio Completo;ES;0;0;Outras;0
45;Ensino Fundamental;PR;0;0;Evangélica;0
36;Ensino Fundamental;CE;0;1;Católica;1
21;Ensino Superior;AC;1;0;Umbanda;1
39;Ensino Médio Completo;AC;0;0;Evangélica;0
39;Ensino Médio Completo;MA;0;0;Católica;1
72;Ensino Médio Completo;PI;0;0;Católica;0
54;Ensino Médio Completo;AC;1;0;Evangélica;0
56;Ensino Médio Completo;RR;0;0;Evangélica;0
51;Ensino Superior;PA;0;0;Sem religião / Ateu;0
50;Ensino Médio Incompleto;TO;0;0;Evangélica;0
61;Ensino Médio Incompleto;PI;1;0;Católica;0
59;Ensino Fundamental;CE;0;1;Evangélica;0
57;Ensino Médio Completo;AP;0;0;Evangélica;0
50;Ensino Médio Completo;GO;0;0;Evangélica;0
29;Ensino Fundamental;GO;0;1;Evangélica;0
19;Ensino Médio Incompleto;DF;1;0;Outras;1
45;Ensino Fundamental;DF;1;0;Evangélica;0
27;Ensino Médio Incompleto;RN;0;1;Evangélica;0
39;Ensino Superior;MS;0;0;Sem religião / Ateu;0
34;Ensino Médio Completo;RN;0;0;Sem religião / Ateu;1
43;Ensino Fundamental;PA;0;0;Católica;0
20;Ensino Médio Incompleto;AL;0;0;Católica;0
24;Ensino Fundamental;MT;1;0;Sem religião / Ateu;1
61;Ensino Médio Completo;SE;1;0;Sem religião / Ateu;0
25;Ensino Médio Completo;RN;0;1;Católica;0
37;Ensino Superior;MA;0;0;Católica;0
29;Ensino Médio Completo;PI;1;0;Católica;0
52;Ensino Médio Completo;PB;0;1;Candomblé;1
34;Ensino Superior;RR;0;0;Sem religião / Ateu;0
45;Ensino Médio Completo;CE;1;0;Católica;0
58;Ensino Médio Incompleto;AL;0;0;Evangélica;0
27;Ensino Médio Completo;MA;0;0;Sem religião / Ateu;0
39;Ensino Médio Completo;CE;0;0;Evangélica;0
55;Ensino Médio Completo;RO;0;0;Católica;0
74;Ensino Fundamental;GO;0;0;Evangélica;0
50;Ensino Médio Incompleto;MT;0;0;Católica;0
39;Ensino Médio Incompleto;GO;0;0;Evangélica;0
61;Ensino Fundamental;RN;0;0;Católica;0
54;Ensino Superior;RS;0;0;Católica;1
30;Ensino Médio Completo;PA;0;1;Católica;0
44;Ensino Médio Completo;AL;0;0;Católica;0
32;Ensino Médio Completo;PR;0;0;Outras;1
39;Ensino Médio Completo;BA;0;0;Católica;0
47;Ensino Superior;GO;0;0;Outras;0
60;Ensino Médio Incompleto;RJ;0;1;Católica;0
57;Ensino Médio Completo;BA;0;0;Outras;0
54;Ensino Médio Incompleto;DF;0;0;Sem religião / Ateu;0
51;Ensino Superior;ES;0;1;Católica;0
61;Ensino Superior;SE;0;0;Umbanda;1
51;Ensino Superior;DF;0;0;Evangélica;0
65;Ensino Fundamental;PR;0;0;Evangélica;0
70;Ensino Médio Incompleto;AC;0;1;Evangélica;0
52;Ensino Fundamental;MA;0;0;Católica;0
59;Ensino Médio Completo;GO;0;0;Candomblé;0
36;Ensino Médio Completo;PE;0;0;Católica;0
25;Ensino Médio Incompleto;PB;0;0;Evangélica;0
56;Ensino Médio Completo;TO;0;0;Evangélica;0
50;Ensino Médio Incompleto;AM;0;1;Evangélica;0
61;Ensino Superior;PE;0;0;Evangélica;1
45;Ensino Fundamental;RJ;0;1;Umbanda;0
54;Ensino Médio Incompleto;PA;0;0;Sem religião / Ateu;0
65;Ensino Médio Completo;AC;0;0;Católica;0
42;Ensino Médio Completo;MS;0;0;Católica;1
53;Ensino Fundamental;AM;0;0;Católica;0
34;Ensino Superior;MS;0;0;Umbanda;0
41;Ensino Médio Completo;SE;0;0;Outras;0
38;Ensino Superior;RR;0;0;Católica;0
19;Ensino Superior;TO;1;0;Católica;0
48;Ensino Médio Completo;RJ;0;0;Evangélica;0
61;Ensino Superior;MT;0;0;Evangélica;0
50;Ensino Superior;AC;0;0;Umbanda;1
47;Ensino Superior;RJ;0;0;Católica;0
29;Ensino Superior;SE;1;0;Sem religião / Ateu;0
61;Ensino Superior;SE;0;0;Católica;0
29;Ensino Médio Completo;MS;0;0;Católica;0
68;Ensino Médio Incompleto;PB;0;1;Católica;0
74;Ensino Superior;RR;0;1;Sem religião / Ateu;0
66;Ensino Médio Completo;BA;0;0;Católica;0
69;Ensino Médio Incompleto;AM;0;0;Católica;0
41;Ensino Médio Incompleto;AL;0;0;Sem religião / Ateu;0
41;Ensino Médio Completo;AL;0;0;Evangélica;0
28;Ensino Médio Completo;DF;0;0;Sem religião / Ateu;0
30;Ensino Fundamental;MA;0;0;Evangélica;0
44;Ensino Fundamental;PR;0;0;Católica;0
25;Ensino Médio Completo;GO;0;1;Católica;1
27;Ensino Médio Incompleto;MS;0;1;Católica;1
25;Ensino Médio Completo;SC;0;1;Católica;0
37;Ensino Médio Completo;RS;0;0;Católica;0
25;Ensino Médio Completo;SC;1;0;Sem religião / Ateu;0
26;Ensino Fundamental;AC;1;0;Católica;0
24;Ensino Fundamental;PB;1;1;Católica;1
31;Ensino Médio Completo;MA;1;0;Sem religião / Ateu;1
45;Ensino Médio Completo;AC;0;0;Evangélica;0
19;Ensino Fundamental;PB;0;0;Evangélica;0
74;Ensino Médio Incompleto;AC;1;1;Sem religião / Ateu;1
60;Ensino Superior;RS;0;0;Evangélica;0
25;Ensino Superior;BA;1;0;Umbanda;0
30;Ensino Médio Completo;PB;1;0;Evangélica;0
38;Ensino Fundamental;PI;0;0;Evangélica;0
64;Ensino Médio Incompleto;PI;0;0;Evangélica;0
45;Ensino Médio Incompleto;AM;0;1;Evangélica;0
52;Ensino Médio Incompleto;AM;0;0;Católica;0
40;Ensino Médio Completo;PB;0;0;Católica;0
63;Ensino Médio Completo;RR;0;1;Católica;0
32;Ensino Fundamental;RJ;0;0;Católica;0
19;Ensino Superior;PB;0;0;Evangélica;0
68;Ensino Médio Completo;MT;0;0;Evangélica;0
29;Ensino Médio Completo;SC;1;0;Evangélica;0
74;Ensino Superior;AL;0;0;Sem religião / Ateu;1
69;Ensino Médio Completo;MS;0;0;Evangélica;0
53;Ensino Superior;GO;0;0;Católica;0
20;Ensino Médio Incompleto;AC;1;0;Católica;0
22;Ensino Médio Incompleto;RJ;1;1;Católica;1
20;Ensino Médio Completo;BA;1;0;Sem religião / Ateu;1
74;Ensino Médio Completo;AC;0;0;Evangélica;0
64;Ensino Médio Incompleto;ES;0;1;Sem religião / Ateu;0
36;Ensino Médio Completo;GO;1;0;Católica;0
19;Ensino Fundamental;SC;1;0;Evangélica;1
61;Ensino Médio Completo;RO;0;0;Evangélica;0
54;Ensino Médio Completo;AC;0;0;Candomblé;0
71;Ensino Médio Completo;RN;0;1;Evangélica;0
34;Ensino Médio Completo;SE;1;0;Candomblé;0
31;Ensino Superior;MT;0;0;Sem religião / Ateu;1
45;Ensino Médio Incompleto;MA;0;1;Sem religião / Ateu;0
44;Ensino Superior;ES;0;0;Católica;0
71;Ensino Fundamental;DF;0;1;Evangélica;0
27;Ensino Médio Completo;MS;1;0;Católica;0
20;Ensino Médio Completo;PA;0;1;Sem religião / Ateu;0
53;Ensino Superior;AC;0;0;Sem religião / Ateu;0
55;Ensino Médio Completo;DF;0;0;Evangélica;0
73;Ensino Superior;PR;0;1;Sem religião / Ateu;0
42;Ensino Fundamental;PI;0;0;Evangélica;0
39;Ensino Superior;PE;0;0;Evangélica;0
65;Ensino Médio Incompleto;DF;0;0;Evangélica;0
56;Ensino Fundamental;SE;0;1;Católica;0
64;Ensino Médio Incompleto;RJ;0;0;Outras;0
47;Ensino Médio Completo;PE;0;0;Católica;0
38;Ensino Médio Completo;SE;0;0;Candomblé;0
47;Ensino Médio Incompleto;MS;0;0;Católica;0
45;Ensino Fundamental;MA;0;1;Evangélica;0
48;Ensino Médio Completo;RS;0;0;Católica;0
74;Ensino Superior;MA;0;0;Católica;0
69;Ensino Médio Completo;PA;0;0;Sem religião / Ateu;0
43;Ensino Médio Completo;AL;0;0;Evangélica;1
60;Ensino Médio Completo;AP;0;0;Evangélica;0
39;Ensino Médio Completo;SC;0;0;Evangélica;0
38;Ensino Superior;AP;0;0;Católica;1
18;Ensino Médio Completo;AL;1;0;Evangélica;0
54;Ensino Médio Completo;MS;0;0;Evangélica;0
30;Ensino Superior;BA;0;0;Outras;1
38;Ensino Superior;GO;0;0;Candomblé;0
63;Ensino Fundamental;PR;0;0;Católica;0
26;Ensino Médio Completo;AP;1;1;Candomblé;1
34;Ensino Médio Completo;RS;0;0;Evangélica;0
64;Ensino Médio Completo;MS;0;0;Católica;0
38;Ensino Médio Completo;ES;1;0;Sem religião / Ateu;0
48;Ensino Médio Completo;PE;0;0;Católica;0
56;Ensino Médio Incompleto;AL;0;0;Católica;0
71;Ensino Médio Incompleto;PE;0;0;Católica;0
39;Ensino Superior;CE;0;0;Outras;0
29;Ensino Médio Completo;DF;0;0;Candomblé;0
72;Ensino Superior;SE;0;0;Católica;0
23;Ensino Superior;SE;0;0;Evangélica;1
70;Ensino Médio Completo;GO;0;0;Católica;0
33;Ensino Superior;AP;0;0;Católica;0
43;Ensino Médio Incompleto;ES;0;0;Sem religião / Ateu;1
22;Ensino Médio Completo;RS;1;0;Sem religião / Ateu;1
26;Ensino Médio Completo;AP;0;0;Outras;0
63;Ensino Médio Completo;RN;0;0;Católica;0
57;Ensino Fundamental;AM;1;1;Evangélica;0
31;Ensino Médio Incompleto;AM;1;0;Católica;0
61;Ensino Médio Incompleto;MA;0;0;Católica;0
59;Ensino Médio Completo;GO;0;0;Sem religião / Ateu;1
47;Ensino Superior;RN;0;0;Católica;1
69;Ensino Superior;AC;0;1;Evangélica;0
69;Ensino Médio Incompleto;DF;0;0;Católica;0
43;Ensino Médio Incompleto;MS;0;1;Evangélica;0
70;Ensino Fundamental;DF;0;0;Católica;1
62;Ensino Médio Incompleto;BA;0;0;Católica;1
46;Ensino Superior;TO;0;0;Evangélica;0
36;Ensino Superior;RS;0;0;Evangélica;0
64;Ensino Médio Incompleto;PI;0;1;Evangélica;0
25;Ensino Médio Incompleto;PE;1;1;Católica;0
40;Ensino Médio Incompleto;AP;0;0;Católica;0
70;Ensino Médio Incompleto;SE;0;0;Sem religião / Ateu;0
59;Ensino Superior;AP;0;0;Católica;0
52;Ensino Médio Completo;CE;0;0;Católica;0
48;Ensino Médio Completo;DF;0;0;Católica;0
70;Ensino Médio Completo;TO;0;0;Católica;0
52;Ensino Médio Incompleto;MS;0;0;Evangélica;0
49;Ensino Médio Incompleto;RO;0;1;Sem religião / Ateu;0
22;Ensino Fundamental;RO;1;1;Católica;1
33;Ensino Médio Completo;DF;1;0;Evangélica;0
34;Ensino Superior;RO;0;0;Católica;0
49;Ensino Médio Completo;DF;0;0;Outras;0
55;Ensino Fundamental;GO;0;0;Católica;0
49;Ensino Médio Completo;MT;0;0;Católica;0
69;Ensino Fundamental;GO;0;1;Católica;0
37;Ensino Fundamental;RN;0;1;Católica;0
65;Ensino Médio Completo;PI;0;0;Evangélica;0
73;Ensino Médio Completo;DF;0;0;Evangélica;0
19;Ensino Superior;AL;0;0;Evangélica;1
37;Ensino Médio Completo;PA;0;0;Sem religião / Ateu;1
64;Ensino Fundamental;AM;1;0;Católica;0
35;Ensino Médio Incompleto;CE;0;0;Evangélica;0
18;Ensino Médio Incompleto;PA;1;1;Católica;0
46;Ensino Fundamental;TO;0;0;Evangélica;0
46;Ensino Médio Incompleto;AL;0;0;Sem religião / Ateu;0
36;Ensino Médio Completo;ES;0;0;Outras;1
61;Ensino Médio Incompleto;PA;0;0;Evangélica;0
57;Ensino Superior;RR;0;0;Sem religião / Ateu;1
23;Ensino Médio Completo;AP;0;0;Evangélica;1
61;Ensino Médio Incompleto;PB;1;0;Outras;0
56;Ensino Médio Completo;SE;0;0;Sem religião / Ateu;1
67;Ensino Médio Completo;MS;0;0;Católica;1
71;Ensino Médio Completo;RS;0;0;Católica;0
63;Ensino Fundamental;SC;0;0;Católica;0
25;Ensino Superior;PA;0;0;Católica;1
41;Ensino Fundamental;AC;0;1;Católica;1
37;Ensino Superior;RO;0;0;Católica;1
71;Ensino Fundamental;AM;0;0;Católica;1
31;Ensino Médio Completo;RJ;0;0;Católica;0
22;Ensino Médio Completo;AM;1;0;Católica;1
58;Ensino Médio Completo;PE;0;0;Sem religião / Ateu;0
57;Ensino Fundamental;MA;0;0;Umbanda;1
51;Ensino Médio Incompleto;TO;0;0;Sem religião / Ateu;1
33;Ensino Médio Completo;CE;0;0;Sem religião / Ateu;0
62;Ensino Superior;AL;0;0;Evangélica;0
24;Ensino Médio Completo;RJ;1;0;Evangélica;0
33;Ensino Médio Incompleto;SE;1;0;Católica;0
24;Ensino Fundamental;PE;0;1;Católica;1
44;Ensino Médio Completo;RO;0;0;Evangélica;0
31;Ensino Médio Incompleto;PA;0;1;Católica;1
31;Ensino Fundamental;RS;0;0;Católica;0
61;Ensino Médio Completo;MA;0;0;Católica;0
50;Ensino Médio Completo;PA;0;0;Católica;1
50;Ensino Fundamental;BA;0;1;Católica;0
61;Ensino Fundamental;SE;0;1;Sem religião / Ateu;0
37;Ensino Médio Completo;PR;0;0;Evangélica;0
70;Ensino Fundamental;AM;0;1;Católica;0
64;Ensino Superior;TO;0;0;Católica;0
53;Ensino Médio Incompleto;PE;0;1;Católica;0
24;Ensino Fundamental;RJ;1;0;Católica;0
49;Ensino Médio Completo;RJ;0;0;Católica;0
65;Ensino Médio Completo;PR;0;0;Evangélica;0
20;Ensino Médio Incompleto;RJ;1;0;Candomblé;0
56;Ensino Médio Completo;RN;0;0;Católica;1
46;Ensino Fundamental;PR;0;0;Evangélica;0
41;Ensino Médio Completo;BA;0;0;Evangélica;0
39;Ensino Médio Incompleto;AP;0;0;Outras;0
23;Ensino Médio Completo;AL;1;0;Candomblé;1
65;Ensino Médio Completo;AC;0;0;Evangélica;0
41;Ensino Médio Completo;PB;0;0;Evangélica;0
57;Ensino Médio Completo;PI;0;0;Católica;0
40;Ensino Médio Completo;RJ;0;0;Sem religião / Ateu;0
71;Ensino Médio Completo;RR;0;0;Evangélica;0
55;Ensino Médio Incompleto;BA;0;0;Evangélica;0
27;Ensino Fundamental;CE;0;1;Evangélica;0
33;Ensino Médio Completo;MA;1;0;Católica;0
28;Ensino Médio Completo;TO;1;1;Umbanda;0
49;Ensino Médio Incompleto;ES;0;0;Sem religião / Ateu;0
62;Ensino Superior;PR;0;0;Católica;1
23;Ensino Médio Completo;TO;1;0;Católica;1
41;Ensino Médio Completo;RO;0;0;Católica;0
50;Ensino Fundamental;DF;0;0;Católica;0
70;Ensino Médio Incompleto;MT;0;1;Católica;0
68;Ensino Médio Completo;CE;0;0;Sem religião / Ateu;0
29;Ensino Fundamental;AL;0;0;Evangélica;0
73;Ensino Médio Completo;SE;0;0;Evangélica;0
44;Ensino Superior;AL;0;0;Sem religião / Ateu;0
55;Ensino Médio Completo;TO;0;0;Candomblé;0
35;Ensino Médio Completo;RO;1;1;Católica;1
62;Ensino Médio Completo;MT;0;1;Católica;0
56;Ensino Fundamental;GO;0;0;Católica;0
72;Ensino Superior;AP;0;0;Católica;0
30;Ensino Superior;PB;0;0;Sem religião / Ateu;1
70;Ensino Médio Completo;PE;0;0;Evangélica;0
57;Ensino Fundamental;PA;0;0;Católica;0
47;Ensino Médio Incompleto;RR;0;1;Evangélica;0
70;Ensino Fundamental;AP;0;1;Católica;0
66;Ensino Médio Completo;SC;0;0;Católica;0
58;Ensino Médio Incompleto;MT;0;0;Católica;0
69;Ensino Médio Completo;RR;0;0;Sem religião / Ateu;0
30;Ensino Médio Completo;BA;0;1;Católica;0
51;Ensino Fundamental;AP;0;1;Sem religião / Ateu;1
53;Ensino Médio Completo;SC;0;0;Evangélica;0
47;Ensino Fundamental;PI;0;1;Evangélica;0
42;Ensino Superior;PE;0;0;Candomblé;0
19;Ensino Médio Incompleto;SC;0;0;Católica;0
53;Ensino Médio Incompleto;ES;0;1;Umbanda;0
35;Ensino Fundamental;AL;1;1;Católica;0
22;Ensino Superior;RJ;0;0;Outras;0
36;Ensino Médio Completo;RJ;0;0;Sem religião / Ateu;0
59;Ensino Médio Completo;PR;0;0;Outras;0
35;Ensino Fundamental;CE;0;1;Sem religião / Ateu;0
74;Ensino Médio Completo;SE;0;0;Católica;0
49;Ensino Médio Incompleto;PE;0;1;Sem religião / Ateu;0
38;Ensino Superior;AL;0;0;Católica;1
27;Ensino Superior;TO;1;0;Evangélica;0
54;Ensino Médio Completo;MA;0;0;Umbanda;0
66;Ensino Superior;PE;0;0;Católica;1
39;Ensino Fundamental;PE;0;1;Católica;0
30;Ensino Médio Incompleto;PE;0;1;Sem religião / Ateu;0
72;Ensino Médio Incompleto;AC;0;1;Católica;0
34;Ensino Fundamental;RJ;0;1;Católica;0
26;Ensino Superior;SE;0;0;Evangélica;1
41;Ensino Fundamental;RR;0;1;Candomblé;0
61;Ensino Superior;RN;0;0;Sem religião / Ateu;1
31;Ensino Médio Completo;GO;0;0;Evangélica;1
63;Ensino Médio Incompleto;AC;0;0;Evangélica;0
25;Ensino Fundamental;MS;1;0;Sem religião / Ateu;1
72;Ensino Fundamental;RJ;0;0;Católica;0
54;Ensino Médio Incompleto;TO;0;0;Evangélica;0
36;Ensino Médio Completo;MT;0;0;Católica;0
45;Ensino Médio Completo;PI;0;0;Sem religião / Ateu;1
63;Ensino Médio Completo;PB;0;1;Evangélica;0
58;Ensino Médio Completo;PI;0;1;Evangélica;0
47;Ensino Médio Incompleto;MS;0;0;Católica;0
24;Ensino Fundamental;RN;1;1;Evangélica;1
43;Ensino Superior;PA;0;0;Católica;1
57;Ensino Médio Incompleto;PE;0;0;Católica;0
63;Ensino Médio Incompleto;SC;0;1;Sem religião / Ateu;1
71;Ensino Médio Completo;MS;0;1;Sem religião / Ateu;0
63;Ensino Superior;RJ;0;0;Católica;0
28;Ensino Superior;AL;0;1;Católica;0
31;Ensino Fundamental;PE;0;0;Católica;0
38;Ensino Médio Completo;AM;0;0;Evangélica;0
25;Ensino Fundamental;ES;1;0;Evangélica;0
20;Ensino Superior;RS;1;0;Evangélica;1
45;Ensino Médio Incompleto;TO;0;1;Católica;0
46;Ensino Fundamental;SC;0;1;Católica;0
40;Ensino Superior;SE;0;0;Evangélica;0
35;Ensino Superior;TO;0;0;Outras;0
52;Ensino Médio Completo;GO;0;0;Sem religião / Ateu;0
30;Ensino Fundamental;CE;0;1;Candomblé;1
29;Ensino Médio Completo;DF;1;0;Católica;0
64;Ensino Superior;AP;0;0;Católica;0
67;Ensino Médio Completo;MS;0;0;Evangélica;0
22;Ensino Fundamental;RR;1;1;Católica;0
56;Ensino Fundamental;RS;0;0;Católica;0
28;Ensino Superior;DF;1;0;Sem religião / Ateu;0
28;Ensino Médio Completo;MT;0;0;Católica;0
64;Ensino Médio Completo;RO;0;0;Sem religião / Ateu;0
59;Ensino Médio Incompleto;MA;0;1;Católica;0
64;Ensino Médio Completo;RS;0;0;Católica;1
48;Ensino Superior;RN;0;0;Evangélica;0
48;Ensino Médio Incompleto;AM;0;0;Católica;0
30;Ensino Médio Completo;GO;0;0;Sem religião / Ateu;0
31;Ensino Fundamental;RN;1;0;Evangélica;1
66;Ensino Fundamental;PB;0;0;Evangélica;0
62;Ensino Médio Completo;BA;0;0;Evangélica;0
59;Ensino Superior;PR;0;0;Sem religião / Ateu;0
42;Ensino Médio Completo;RS;0;0;Sem religião / Ateu;0
50;Ensino Fundamental;AM;0;0;Católica;0
50;Ensino Médio Incompleto;RR;0;1;Sem religião / Ateu;1
32;Ensino Superior;RN;0;0;Evangélica;0
33;Ensino Médio Incompleto;BA;1;1;Evangélica;0
61;Ensino Superior;MS;0;0;Católica;0
73;Ensino Médio Incompleto;DF;0;1;Católica;0
55;Ensino Superior;RS;0;0;Evangélica;0
23;Ensino Superior;SC;0;1;Católica;0
61;Ensino Fundamental;PA;0;0;Evangélica;0
42;Ensino Médio Completo;PE;0;0;Evangélica;0
32;Ensino Fundamental;RO;1;1;Católica;0
21;Ensino Médio Incompleto;SE;1;0;Evangélica;1
73;Ensino Médio Completo;AC;0;0;Evangélica;0
21;Ensino Médio Completo;MA;1;0;Católica;0
47;Ensino Médio Incompleto;TO;0;0;Católica;0
51;Ensino Médio Completo;RJ;0;0;Católica;0
44;Ensino Fundamental;SC;0;1;Evangélica;0
48;Ensino Fundamental;AM;0;0;Evangélica;0
73;Ensino Médio Completo;DF;0;0;Católica;0
49;Ensino Médio Completo;DF;0;0;Católica;0
61;Ensino Médio Completo;PB;0;0;Católica;0
56;Ensino Médio Completo;TO;0;1;Umbanda;1
69;Ensino Superior;AL;0;0;Evangélica;0
26;Ensino Médio Completo;SC;0;0;Evangélica;0
58;Ensino Fundamental;SC;0;1;Católica;0
25;Ensino Médio Completo;PB;1;0;Católica;1
31;Ensino Médio Completo;AM;1;1;Outras;1
50;Ensino Médio Completo;AM;0;0;Sem religião / Ateu;1
40;Ensino Médio Completo;TO;0;0;Evangélica;0
38;Ensino Médio Incompleto;AP;0;0;Católica;1
72;Ensino Fundamental;RJ;0;0;Evangélica;0
29;Ensino Médio Completo;PI;0;0;Evangélica;0
74;Ensino Médio Incompleto;MS;0;1;Católica;0
19;Ensino Médio Completo;SE;1;0;Evangélica;0
30;Ensino Médio Completo;RJ;0;0;Católica;0
21;Ensino Médio Completo;AL;0;0;Católica;0
37;Ensino Médio Completo;RS;0;0;Católica;0
67;Ensino Fundamental;MT;1;1;Evangélica;0
68;Ensino Superior;MS;0;0;Católica;1
65;Ensino Médio Completo;MA;0;0;Sem religião / Ateu;0
31;Ensino Médio Completo;TO;0;1;Católica;0
47;Ensino Fundamental;PE;0;0;Católica;1
46;Ensino Fundamental;AC;1;0;Umbanda;0
25;Ensino Médio Completo;PR;1;1;Católica;0
29;Ensino Médio Incompleto;MT;0;1;Católica;1
58;Ensino Médio Incompleto;PI;0;0;Católica;0
55;Ensino Médio Incompleto;AC;1;1;Católica;0
43;Ensino Médio Completo;BA;0;0;Evangélica;1
67;Ensino Médio Completo;MA;0;0;Evangélica;0
19;Ensino Médio Completo;DF;1;0;Católica;0
72;Ensino Superior;MS;0;0;Católica;1
57;Ensino Médio Incompleto;RS;0;0;Católica;0
73;Ensino Médio Completo;PE;0;0;Umbanda;0
31;Ensino Fundamental;TO;0;1;Sem religião / Ateu;0
23;Ensino Médio Completo;PI;1;1;Candomblé;0
59;Ensino Médio Completo;DF;0;0;Católica;0
57;Ensino Médio Incompleto;PA;0;1;Outras;0
48;Ensino Médio Incompleto;MT;0;0;Evangélica;0
34;Ensino Superior;PB;0;0;Evangélica;0
42;Ensino Fundamental;SC;0;0;Evangélica;0
49;Ensino Médio Completo;MT;0;0;Evangélica;0
29;Ensino Superior;MT;0;0;Evangélica;0
66;Ensino Médio Completo;ES;1;0;Católica;0
30;Ensino Médio Completo;MA;0;0;Católica;0
36;Ensino Superior;ES;0;0;Sem religião / Ateu;0
61;Ensino Médio Incompleto;CE;0;0;Católica;0
65;Ensino Médio Incompleto;GO;0;0;Católica;0
42;Ensino Médio Completo;RR;0;0;Católica;0
48;Ensino Médio Completo;MT;0;0;Católica;0
54;Ensino Fundamental;PR;0;0;Evangélica;0
42;Ensino Médio Incompleto;PE;0;1;Evangélica;0
33;Ensino Médio Incompleto;RN;1;0;Candomblé;1
74;Ensino Superior;PE;0;0;Católica;1
55;Ensino Médio Completo;RS;0;0;Católica;0
60;Ensino Superior;RJ;0;0;Evangélica;0
66;Ensino Superior;PR;0;0;Católica;0
40;Ensino Médio Completo;AL;0;0;Sem religião / Ateu;1
31;Ensino Médio Completo;GO;0;0;Evangélica;0
23;Ensino Médio Incompleto;RJ;1;1;Evangélica;0
42;Ensino Fundamental;AP;0;1;Católica;0
40;Ensino Médio Completo;MT;0;0;Sem religião / Ateu;0
60;Ensino Médio Incompleto;PR;0;0;Católica;0
29;Ensino Médio Incompleto;AM;0;0;Evangélica;0
30;Ensino Médio Completo;DF;0;0;Evangélica;0
53;Ensino Médio Completo;GO;0;0;Sem religião / Ateu;1
56;Ensino Médio Completo;PB;0;0;Católica;0
51;Ensino Médio Incompleto;SE;0;0;Católica;0
23;Ensino Fundamental;DF;0;0;Católica;0
55;Ensino Médio Completo;RJ;0;0;Evangélica;0
67;Ensino Superior;CE;0;0;Católica;1
69;Ensino Superior;PE;0;0;Evangélica;0
57;Ensino Médio Incompleto;AL;0;0;Evangélica;0
25;Ensino Médio Incompleto;PR;1;1;Evangélica;0
25;Ensino Superior;AL;1;0;Católica;0
57;Ensino Fundamental;RO;0;1;Evangélica;0
50;Ensino Médio Incompleto;RN;0;1;Sem religião / Ateu;0
51;Ensino Médio Incompleto;MA;0;0;Católica;1
61;Ensino Médio Completo;PA;0;0;Evangélica;0
32;Ensino Médio Completo;PE;0;0;Evangélica;0
53;Ensino Fundamental;RR;0;1;Católica;0
74;Ensino Médio Completo;PR;0;0;Católica;0
52;Ensino Fundamental;MS;0;0;Sem religião / Ateu;0
63;Ensino Médio Completo;BA;0;0;Evangélica;0
39;Ensino Médio Completo;RN;0;0;Católica;0
40;Ensino Médio Completo;PB;0;0;Outras;0
57;Ensino Fundamental;MS;0;1;Evangélica;0
62;Ensino Médio Completo;SE;0;0;Católica;0
72;Ensino Médio Completo;RN;0;0;Evangélica;0
68;Ensino Médio Completo;AL;0;0;Católica;0
39;Ensino Médio Completo;AM;0;1;Católica;0
22;Ensino Médio Completo;CE;1;1;Católica;0
48;Ensino Fundamental;RJ;0;1;Católica;0
30;Ensino Fundamental;PI;0;0;Sem religião / Ateu;0
45;Ensino Médio Incompleto;ES;0;1;Católica;1
37;Ensino Médio Completo;RO;0;0;Católica;0
50;Ensino Médio Completo;ES;0;0;Evangélica;0
33;Ensino Médio Completo;PE;0;0;Sem religião / Ateu;0
46;Ensino Médio Completo;DF;0;0;Católica;0
40;Ensino Superior;RR;0;0;Candomblé;1
41;Ensino Médio Incompleto;AL;0;0;Católica;0
51;Ensino Médio Incompleto;BA;1;0;Católica;0
24;Ensino Superior;GO;1;0;Católica;0
55;Ensino Médio Incompleto;TO;0;0;Católica;1
